Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
d3487100-5536-3e50-a4b7-c5d77eaf43d1,a37186a4-4b05-3db7-928e-d20d3d6386f7,Ladonna785 Mann644,F,GENERAL PRACTICE,60 MERRICK AVE,EAST MEADOW,NY,115541578,40.7076,-73.570362,1,0
3f0cad8b-951a-32a2-a158-509644af97d8,c5ddc701-31f2-3d65-be66-c4e6e6521d0c,Lynn917 Cassin499,F,GENERAL PRACTICE,2 COULTER RD,CLIFTON SPRINGS,NY,144321122,42.959432199999995,-77.13657922181613,36,0
e4ac1b09-d144-346c-8d5d-977f06916cc4,657249f7-53b5-3a7e-8976-a06046379748,Antwan357 Hudson301,M,GENERAL PRACTICE,191 BRADLEY AVE,STATEN ISLAND,NY,103145166,40.606735,-74.13133403604218,1,0
71d60812-a7f2-3609-9fb3-d5f279863426,0835fa28-68a4-35b3-8019-7137120c2eb7,Derick144 Towne435,M,GENERAL PRACTICE,531 MEADE ST,WATERTOWN,NY,136011225,43.9860685,-75.9186551,14,0
1b1fc075-e9ee-3925-8279-e5080eb33770,4b5d5cb7-95af-3939-8c88-7f871f2c0280,Gabriela205 Nolan344,F,GENERAL PRACTICE,101 DATES DRIVE,ITHACA,NY,148501383,42.4671566,-76.5387363,110,0
a0788d17-c76f-3f28-86cd-1dc217363164,c3c4147b-07e5-3f0e-87a7-57600c5ec405,Harland508 Williamson769,M,GENERAL PRACTICE,4 FULLER ST,ALEXANDRIA BAY,NY,136071316,44.3377778,-75.9202778,141,0
8923e8e7-bd00-38a6-ade4-e8bb3698b0ed,fba0ceba-b9b6-339d-b806-bcef67afa406,Latoria810 Eichmann909,F,GENERAL PRACTICE,1425 PORTLAND AVE,ROCHESTER,NY,146213001,43.1932249,-77.58638,264,0
79cefd14-6e29-3414-adbe-2ba7cbf792fb,fb78b28e-d7ee-3938-8064-97a89d3542ad,Madaline59 Corkery305,F,GENERAL PRACTICE,170-07 HILLSIDE AVENUE,JAMAICA,NY,114324546,40.7113697,-73.7918361,80,0
b63b01e5-7dcf-30e5-bddc-09befa573475,f19ec746-7664-37ee-8164-0b858b758047,Britt177 Lindgren255,M,GENERAL PRACTICE,843 HUTCHINSON RIVER PKWY,NANUET,NY,109542208,41.0903087,-74.0148524,88,0
2349035c-15ea-3ee1-b9ca-59c5e25f6735,f6c137e1-f630-3851-8e69-41a3c1793c90,Verónica383 Corrales691,F,GENERAL PRACTICE,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,114182831,40.7029134,-73.8006429,4,0
c7da3821-02f7-3566-bd12-f47ebf56c90a,1116c2d7-eb89-3763-868d-fc3fa97ee17a,Troy560 Gutkowski940,M,GENERAL PRACTICE,2180 EMPIRE BOULEVARD,WEBSTER,NY,145802028,43.200779999999995,-77.496486183764,13,0
c1fe91a0-44e4-3900-8bd0-9a2490f7ff7e,8a6a9b87-3d67-3145-8930-f8c41f5cd89f,Cristian531 Alcala54,M,GENERAL PRACTICE,3249 ROUTE 112,FARMINGDALE,NY,117353923,40.7328811,-73.4458564,62,0
f0c52bc2-9068-3260-8efd-ee149e107497,1f10c93f-d6b4-3af5-9841-072cd2605292,Kory651 Bauch723,M,GENERAL PRACTICE,265 SUNRISE HWY STE 20,YORKTOWN HEIGHTS,NY,10598,41.2709274,-73.7776336,13,0
5d471fe5-b3c4-3bc7-b089-8da5783eb8c4,80d2f366-e9bc-348f-9707-ef8efcd5e8af,Whitney250 Crona259,M,GENERAL PRACTICE,2324 FOREST AVE,STATEN ISLAND,NY,103031506,40.6270511,-74.16736933124233,50,0
3400a1b2-4c0b-3db9-9ce5-0e3756e3e040,06d993ea-83f1-3cf1-ac4c-a69bac565876,Sharron285 Batz141,F,GENERAL PRACTICE,121 DEKALB AVE,BROOKLYN,NY,112496620,40.6905444,-73.97793280375983,73,0
9bf0951d-4f60-38a9-91d0-acf5e3080215,8f1d1ae8-9dbe-3923-9f29-deaaccfe0c4c,Leroy603 Halvorson124,M,GENERAL PRACTICE,40 S MAIN ST STE 1300,NEW YORK,NY,100226630,42.6527286,-73.9284131,1,0
c8c7d1bc-ce28-3df2-b968-029a815c2549,aca85747-a1d7-3d6f-9139-f0086a433980,Kristopher775 Roob72,M,GENERAL PRACTICE,70 DUBOIS STREET,NEWBURGH,NY,125504851,41.5034081,-74.01438828333266,554,0
a81e561f-b4ce-3080-9f16-b46803797e09,5b85cc93-6f27-337d-88e8-f8d8dbac453a,Teodoro374 Koss676,M,GENERAL PRACTICE,420 E 76TH ST,NEW YORK,NY,100213396,40.7697091,-73.9529748,183,0
fba27256-1528-309a-ba22-0457bd6c12d1,76be251c-ff8b-35be-afda-9214db4bca28,Idella49 Runte676,F,GENERAL PRACTICE,4 FULLER ST,ALEXANDRIA BAY,NY,136071316,44.3377778,-75.9202778,66,0
1d9dae0a-e8c5-3e49-84e0-b7e1cf1fa832,122485eb-75c1-3eef-b6f9-8aaa4a471657,Jon665 Langosh790,F,GENERAL PRACTICE,2150 BLEECKER ST,UTICA,NY,135011738,43.0890472,-75.1895314,1,0
43476dae-c95a-374f-bfa0-3586638cf7c7,46d3e80e-d020-3572-83f3-574efa6053bd,Felix524 Rogahn59,M,GENERAL PRACTICE,550 1ST AVE,NEW YORK,NY,100166402,40.74207345000001,-73.97433663105951,85,0
904df12a-6d12-3007-8f99-9c248b06e91b,93ef44de-01f9-3805-a0b9-96f1cfa60029,Garth972 Mueller846,M,GENERAL PRACTICE,374 STOCKHOLM STREET,BROOKLYN,NY,112374512,40.704144150000005,-73.91770759237289,213,0
52450609-e846-36ac-ace8-e44d3ff73ce7,e102a2aa-5a26-3f27-9752-6bba82d4ae61,Brian582 O'Connell601,M,GENERAL PRACTICE,538 EAST FORDHAM ROAD,BRONX,NY,104585015,40.859249000000005,-73.88706719999999,6,0
8a9e8680-112f-38a5-af7f-c1929d189f44,658eae2f-0e8b-33de-a4f4-27d8fb4a57b6,Tashia814 Glover433,F,GENERAL PRACTICE,300 STATE ROUTE 104,OSWEGO,NY,131262956,43.4615,-76.4754160062807,122,0
a5c5fff9-d67f-368d-8029-35b74d734e8b,f4caa6d7-f9bc-34a4-aa74-c686134394aa,Madelaine318 Walker122,F,GENERAL PRACTICE,43 NEW SCOTLAND AVE,NISKAYUNA,NY,123096311,42.8154056,-73.8928774,266,0
26b28969-dea2-3cbe-b852-6d80db5063b0,ee536d65-03f9-3f86-8cb2-c3b2f86830d6,Ross213 Wisozk929,M,GENERAL PRACTICE,127 S BROADWAY,YONKERS,NY,107014080,40.9288274,-73.89801517879155,216,0
c35804c2-66d9-3a8c-9f86-7597cb8584d9,781e5e97-edef-34f9-bdde-81040f549537,Renaldo199 Wilkinson796,M,GENERAL PRACTICE,403 LITTLE EAST NECK RD,WEST BABYLON,NY,117046518,40.7363779,-73.3697442,12,0
e3ef4f6a-e341-3365-9e79-7fc6196ced97,b8ada362-cc64-3527-88e1-32df1e1c5614,Tonisha838 Wilderman619,F,GENERAL PRACTICE,486 LINCOLN PL,BROOKLYN,NY,112386202,40.6719579,-73.9603953,82,0
ca77c704-646f-34d8-9b8c-e7d998817334,507e84d0-0c96-3efc-aa61-b81232ec861e,Refugio197 Crooks415,M,GENERAL PRACTICE,777 SEAVIEW AVE,STATEN ISLAND,NY,103053409,40.582439449999995,-74.0795787497707,124,0
ac797518-1caa-3b89-9fb8-92ad577424a0,ca99a0d8-7d5a-3605-8770-9a32f4be586e,Jayne73 Kohler843,F,GENERAL PRACTICE,65 W 13TH ST,NEW YORK,NY,100117908,40.73683565,-73.9968085760219,109,0
6a35a965-7c7c-3466-93d3-f74a9dd6766d,b320cf76-c688-31f4-a572-6018843c60b8,Donya787 Emmerich580,F,GENERAL PRACTICE,731 WHITE PLAINS ROAD,BRONX,NY,104732631,40.8202928,-73.8582657,25,0
23f4635d-ec73-3927-9f22-0980ebbf2790,35e296c7-5552-3aa5-b4d4-c773fc44caf8,Tamala194 Fahey393,F,GENERAL PRACTICE,830 WASHINGTON ST,WATERTOWN,NY,136019371,43.96477955,-75.91443519284184,3,0
96e1d8a4-6a35-3093-a60e-c4356f7afee0,6b4e4e38-074e-3051-9956-2025cc44be83,Shaun461 Mosciski958,F,GENERAL PRACTICE,2960 VICTORY BLVD,STATEN ISLAND,NY,103146605,40.6071029,-74.1611878,7,0
a710a0fe-9356-3b91-9418-c5d33d94f85e,bfc6f556-7201-33f8-b599-73859033e588,Irene779 Medina536,F,GENERAL PRACTICE,145 COMMUNITY DR,MASSAPEQUA PARK,NY,117623728,40.6803785,-73.4551241,9,0
f4bb614b-5d77-36a7-8418-5cb9e136322d,0800ec3d-bd91-3eb6-9713-d28f70c61b24,Denise470 Kerluke267,F,GENERAL PRACTICE,249A WASHINGTON BLVD.,OSWEGO,NY,131261751,43.453463,-76.540291,77,0
6bca0981-5240-3ed0-b758-84b3b171e756,5330f6a7-b456-3228-afa6-2660d6d4145c,Kayla528 Prosacco716,F,GENERAL PRACTICE,1724 E RIDGE RD,ROCHESTER,NY,146222157,43.2010464,-77.5715257,3,0
b15cf715-62b6-33a3-b874-ac079a3b72c1,42563a40-9f3e-3a53-b26c-076f4f208421,Nichelle912 Cummerata161,F,GENERAL PRACTICE,5683 RIVERDALE AVE,BRONX,NY,104711820,40.9066627,-73.9048252,36,0
6d2a4343-247f-3275-8313-b9a6ff5975a4,fe61f80c-951c-3dfb-8704-ae1da96fef2e,Sancho742 Vásquez905,M,GENERAL PRACTICE,16 GUION PL,NEW ROCHELLE,NY,108015502,40.913143649999995,-73.78805933427125,42,0
517ecfff-256a-31d4-a4cb-5b7bf0b66eb3,365c55ac-1ce4-3efc-bcfb-5ce7bbd3ac96,Antonia30 Nava670,F,GENERAL PRACTICE,437 State Route 104 E,Oswego,NY,13126,43.4554,-76.5105,58,0
55567bc7-91cf-33d7-bd08-2ac10bdf834d,8f33c306-f8e6-391e-a53f-bf631bf77ea1,Kirk871 Erdman779,M,GENERAL PRACTICE,2601 OCEAN PARKWAY,BROOKLYN,NY,112357745,40.58590745,-73.9648639122927,55,0
da82279d-c7a9-329e-a058-f151b8d0e74d,9700a640-a259-36d9-8676-9c55b779ae97,Blythe746 Heller342,F,GENERAL PRACTICE,110 W 6TH ST,PULASKI,NY,131421400,43.567014,-76.127703,274,0
bbded4a6-6926-3028-929d-4b425433162b,2e175754-4e25-3da2-8fc0-cb58d6d6b9c3,Estella474 Doyle959,F,GENERAL PRACTICE,61 E 86TH ST,SUNNYSIDE,NY,111041660,40.7398242,-73.9354153,3,0
44c40a0d-03ed-3f25-9309-fa46e66b9c20,767abec6-ce06-3b98-a9de-3a3dbb1c06d3,Laci507 O'Keefe54,F,GENERAL PRACTICE,16 GUION PLACE,NEW ROCHELLE,NY,108015502,40.913143649999995,-73.78805933427125,9,0
ea9c0da3-2b9d-38ab-8afc-451eee7726f4,bed67172-e8f5-324a-a2a2-74d1b2197948,Son314 Nader710,M,GENERAL PRACTICE,1733 E 174TH ST,BRONX,NY,104721801,40.83480925,-73.870278,8,0
02be3ddf-2693-33a9-821d-e580943a8d88,16aacdf9-1480-3a23-8380-a0368c52f7a9,Merle11 Bogan287,M,GENERAL PRACTICE,1584 E 66TH ST,BROOKLYN,NY,112306801,40.6173126,-73.9112604,75,0
cfd8be96-4fb9-3534-ac59-90f7a7d73900,ce9a06c0-9111-3924-bcf8-68a1d5f4e0f7,Dan465 Block661,M,GENERAL PRACTICE,20 UNQUA RD,MASSAPEQUA,NY,117586727,40.666909000000004,-73.43942873567408,72,0
b3be2420-a070-3035-abbc-a209b8846aed,f3224a35-df64-3632-8928-a32783944b78,Ji399 Pollich983,F,GENERAL PRACTICE,6 MELNICK DR,MONSEY,NY,109522910,41.1112069,-74.0684751,87,0
30123861-6bd3-39a8-90eb-e940e3bf6b9b,38298e92-f9ab-307d-9db1-7d19c22d85e1,Lourdes258 Elizondo706,F,GENERAL PRACTICE,175 RTE 59,MONSEY,NY,109523333,41.1112069,-74.0684751,18,0
52316948-9f4f-33c1-b5ba-b198356830ba,364a72af-1879-3a00-a1be-22a97b2f741c,Josef103 Klein929,M,GENERAL PRACTICE,327 BEACH 19TH ST,FAR ROCKAWAY,NY,116914423,40.598089333333334,-73.75304149494949,13,0
99e890d3-af1e-348d-8e6d-79cceef69f86,8579a94b-a015-35cf-be57-3b2bd500f785,Royce974 Kohler843,F,GENERAL PRACTICE,670 92ND ST,BROOKLYN,NY,112355802,40.61510835,-74.02442184216628,41,0
49fdaf45-487a-39d3-a65b-397e81837c1f,b8b7bf8b-b60f-3b07-8117-b4b17363e4ca,Malcolm243 Kuvalis369,M,GENERAL PRACTICE,310 EAST 14TH STREET,NEW YORK,NY,100105615,40.7318799,-73.9845807,30,0
cf402345-5caf-3d6e-a6b5-08f855708bce,585ce11c-fae7-32a8-9bb1-85017af03e8c,Harley673 Hilll811,M,GENERAL PRACTICE,1300 JEFFERSON RD,ROCHESTER,NY,146420001,43.08757545,-77.59440321124134,4,0
d362c2b4-2a8b-3490-913e-631fecce2889,4b074652-afb0-33f9-a134-e56e222d9721,Rafael239 Urías338,M,GENERAL PRACTICE,1500 BRECKNOCK RD,GREENPORT,NY,119443117,41.12213335,-72.36204777750618,2,0
20cd47d5-dc18-3ced-9925-399d374e1c1d,865da29b-23ab-3b59-8b08-22b4ae13494f,Emory494 Nicolas769,M,GENERAL PRACTICE,435 E HENRIETTA RD,ROCHESTER,NY,146204629,43.1127386,-77.61820224050086,127,0
394ce32c-14dd-35c0-9e07-10fc5b106401,f6ab2294-f9e7-309f-b62b-aa6f9161e2a2,Doyle959 Crooks415,M,GENERAL PRACTICE,362 9TH ST,BROOKLYN,NY,112154008,40.6681375,-73.9845685,28,0
07570462-7032-38b4-a7a8-11770bcfa552,9236d71b-bd2b-3ffc-b3b3-94f937e2919a,Harris789 Kub800,M,GENERAL PRACTICE,258 W MAIN ST,BABYLON,NY,117023025,40.694223300000004,-73.33041100355027,131,0
3876190f-f8eb-38ad-9889-2323ad2a3f70,0ffb8b6d-217c-3beb-b9e9-f6f7ae53363a,Marth98 Christiansen251,F,GENERAL PRACTICE,951 PHYLLIS DR,BALDWIN,NY,115105047,40.6269572,-73.6004868,29,0
651a2267-fc36-3bc0-a4ba-63a03e763f7f,46a84441-7748-3e2d-9509-896d1a40031a,Gilberto712 Larson43,M,GENERAL PRACTICE,330 MONROE AVE,ROCHESTER,NY,146264209,43.148802599999996,-77.5970629732808,2,0
9e009e15-eead-3570-a2ae-11e90bfb63af,9c7c5086-a83b-39d7-b57f-ae06a28f1b63,Donnell534 D'Amore443,M,GENERAL PRACTICE,475 SEAVIEW AVE,STATEN ISLAND,NY,103093932,40.58526315,-74.08502285683996,21,0
58f781bb-2fe7-32cf-9912-913bb0302795,014145f9-88a4-3385-bab5-a09e9d6ad4e4,Tony646 Marks830,M,GENERAL PRACTICE,3525 BAYCHESTER AVE,BRONX,NY,104665001,40.8466508,-73.8785937,11,0
98a267d8-f618-3a48-8478-26c1933dc741,fd8be57c-e8a1-3ecf-a447-8de0670a670d,Gerry91 Block661,F,GENERAL PRACTICE,ROUTE 9W,WEST HAVERSTRAW,NY,109931127,41.212267350000005,-73.98525149345714,24,0
b7781d9c-4ef0-3a84-9979-68eba9c5b76d,1e095648-9e17-37e9-9311-4fc0851f4999,Dirk334 Blanda868,M,GENERAL PRACTICE,89 GENESEE STREET,ROCHESTER,NY,146113201,43.1492422,-77.6363776,7,0
4ceefe01-2046-3bc4-999a-05c438e1d781,e64207ba-0d19-3a1f-b4bd-e5571b831dd3,Simona661 Boyer713,F,GENERAL PRACTICE,1220 PENINSULA BLVD,HEWLETT,NY,115571224,40.6431576,-73.7064256,106,0
8dc31078-407a-31cb-b1b0-a8475595b889,9cb0358b-494a-30fe-89bd-0d8254bf3e70,Ardath226 Lindgren255,F,GENERAL PRACTICE,900 HILLSIDE AVE,NEW HYDE PARK,NY,110402522,40.74311055,-73.69320323593962,1,0
11add831-4b11-38bf-934b-1f172d62e8d1,656b5436-a422-338d-b603-4810737672d2,Eileen854 Greenfelder433,F,GENERAL PRACTICE,707 THROGGS NECK EXPY,BRONX,NY,104652319,40.8466508,-73.8785937,1,0
0bc27950-2c70-3c5d-b9f4-6c0a5d55713e,c79ed68a-75dd-3e87-b157-7d06832cd067,Gale827 Murray856,F,GENERAL PRACTICE,ONE BLUE HILL PLAZA   6TH FLOOR,PEARL RIVER,NY,109656124,41.0487706,-74.00671075004544,49,0
1a5c735b-19bf-3a22-ac3e-166397129a3e,ec477540-8b24-3c62-8661-83581524d3d6,Roni48 Schimmel440,F,GENERAL PRACTICE,3715 23RD AVE,NEW YORK,NY,100197359,40.6023909,-73.9897166,1,0
44f9f08d-a150-3ecd-b536-741a234e4112,7759ba47-90e0-37bb-87d0-26be4a366f0a,Freeda113 Crooks415,F,GENERAL PRACTICE,43 NEW SCOTLAND AVE,ALBANY,NY,122083462,42.653810500000006,-73.77695851652038,36,0
24096cc8-7f86-391c-8130-7a3eae167ea6,cd3e55bf-fca8-3604-a54a-a49e2776d937,Monte325 Parisian75,M,GENERAL PRACTICE,728 N MAIN ST,SPRING VALLEY,NY,109778916,41.1395666,-74.034752,28,0
4a869000-dedc-3502-bf4f-3544d1c8cf9a,812479c4-c164-3870-ac68-b66742836d0a,Percy315 Stehr398,M,GENERAL PRACTICE,6805 US HIGHWAY 11,POTSDAM,NY,136763131,44.6697996,-74.9813349,1,0
bd7becd8-5fd4-3714-97cd-1b7d96e530f9,923b3c5c-7489-3a1e-acda-5e7a1dca110d,Iva908 O'Keefe54,F,GENERAL PRACTICE,670 STONELEIGH AVE,CARMEL,NY,105123997,41.383330799999996,-73.66326592014948,73,0
35fb7db0-ff69-3a9e-aa3c-0ad40dc33927,a54177bf-d790-33d3-854a-d90fb6d9257d,Hunter736 Howe413,M,GENERAL PRACTICE,101 DATES DR,ITHACA,NY,148501383,42.46927915,-76.53712109749293,101,0
d6ef7f8f-120b-3001-9d41-0699bdfe3ad1,cea0493a-86ea-310c-99fa-9a152478afc5,Guillermo498 Fay398,M,GENERAL PRACTICE,301 E MAIN ST,RIVERHEAD,NY,119012154,40.917856,-72.658521,209,0
50ac6388-d9bf-36e0-9bc4-8ddc40ed8e9a,a7bbae9d-9509-38db-88f1-b3cb8dafd838,Harley673 McKenzie376,M,GENERAL PRACTICE,525 E 68TH ST,NEW YORK,NY,100654870,40.7647523,-73.9549121,122,0
089b28ad-def6-3d25-ac5d-7e689fbfa292,fb4d9b1d-f1f5-3cf9-a6b2-429136bac822,Bennett146 Hartmann983,M,GENERAL PRACTICE,8268 164TH ST,JAMAICA,NY,114321121,40.7117525,-73.8007815,196,0
4ffb229c-2865-3f15-acba-83827e0874ee,d93e47d5-7b7e-337d-8157-e8c3df581671,Wade235 Windler79,M,GENERAL PRACTICE,43 NEW SCOTLAND AVE,ALBANY,NY,122083412,42.653810500000006,-73.77695851652038,58,0
d413e9bc-6474-31de-9d18-7c9ca5fc4a89,9323451b-6647-3323-bed2-cca7c4cbb1f4,Derick144 Larson43,M,GENERAL PRACTICE,609 HAMPTON RD,SOUTHAMPTON,NY,119683051,40.89776565,-72.37310771845856,5,0
0daddd0d-9915-326c-9411-7f78b4465df8,1a33c767-f453-3c01-a3ff-ab138da46950,Dee580 Quigley282,M,GENERAL PRACTICE,225 MAPLE AVE,MONSEY,NY,109522715,41.1153625,-74.0668828,3,0
a7d274b0-5024-3bf4-aff1-7625d739c593,86a5cc85-78ed-3f28-813c-c04a3e3d90cb,Martha161 Shields502,F,GENERAL PRACTICE,100 17  23RD AVENUE,EAST ELMHURST,NY,113691305,40.7612123,-73.8651358,5,0
892deb05-005a-39e8-a693-622ff07300c1,6e8b08fe-c746-3a5d-a11a-388cd17cd24d,Blanca837 Magaña874,F,GENERAL PRACTICE,7925 WINCHESTER BLVD,QUEENS VILLAGE,NY,114272199,40.7267692,-73.7415208,187,0
d93d5db7-9a46-3113-80c3-293592ea0ad7,19be8c8b-1a0d-3265-9693-be93a5bd7657,Mohamed943 Leannon79,M,GENERAL PRACTICE,21012 NORTHERN BLVD,GREENVALE,NY,115481005,40.8090782,-73.629624,47,0
0fc20df6-9512-33d5-abc7-dc01319fd677,cf17e0e3-54cc-3a65-805a-4fdf534efd8e,Tabatha105 Roob72,F,GENERAL PRACTICE,2950 ELMWOOD AVE,KENMORE,NY,142171304,42.97795565,-78.88068243152895,90,0
6cf8cdd4-317a-3b0a-bb0c-0a99f2db7223,775fd387-94cb-3058-adc1-871f8aef9045,Cami698 Wintheiser220,F,GENERAL PRACTICE,281 WHITE PLAINS RD,EASTCHESTER,NY,107094407,40.948995,-73.818371,50,0
d7bfb56d-2901-3cdc-b00e-9f0ae6429133,f0932449-294a-34e2-b193-047b5014630c,Antone63 Legros616,M,GENERAL PRACTICE,1339 YORK AVENUE,NEW YORK,NY,100214707,40.76664685,-73.95430723764304,5,0
e1eb0293-f5f6-3fae-85dc-4bff3ea577a8,cbdb9c40-798a-3371-a2d6-ce01d2732278,Lilliam592 Rath779,F,GENERAL PRACTICE,3115 HORSEBLOCK ROAD,MEDFORD,NY,117632526,40.8265985,-72.9851878,17,0
60d69667-9bcc-36f9-a4e5-68466591b182,d4061c81-397e-3d49-ad2c-74813e6a952c,Graham902 O'Hara248,M,GENERAL PRACTICE,8746 168TH ST,JAMAICA,NY,114323628,40.7063588,-73.7924735,41,0
515120bb-57a7-3329-9528-49935a8cdb2a,213242fe-37b2-35bf-9370-0b5dda73832d,Filiberto722 Bahringer146,M,GENERAL PRACTICE,1600 ESPLANADE,NEW YORK,NY,100165496,40.855734,-73.8587136,96,0
e7b717a4-ffec-34bc-925b-f1da57ac03dd,270abbe9-5d16-3801-b738-0189aa718364,Reta616 Gleason633,F,GENERAL PRACTICE,1325 BRENTWOOD ROAD,BAY SHORE,NY,117065704,40.7403683,-73.23876782540978,36,0
57956331-dbc2-3316-b9bc-9477b7a4dedb,425ef71f-9e48-3ac6-8ee4-be14fc6e25f8,Samuel331 Heredia716,M,GENERAL PRACTICE,3039  AVENUE  U,BROOKLYN,NY,112295126,40.60110745,-73.93758721088182,4,0
1e33db82-92cf-3477-8ef1-cb13607f7dc6,b11086bc-0485-3815-bcd0-f606c1ad54c7,Joslyn677 Deckow585,F,GENERAL PRACTICE,2478 JERUSALEM AVE,NORTH BELLMORE,NY,117101827,40.69062065,-73.54006400444483,42,0
328322a8-d72e-33ed-8a30-5d23dae4151a,f233f754-c110-39e3-8982-f56eb1116b1c,Terrence276 Barton704,M,GENERAL PRACTICE,1 CIVIC CENTER PLZ,POUGHKEEPSIE,NY,126013156,41.704399,-73.9285425,1,0
9e10554e-71d3-3620-b55b-d5e8403dbdab,5e983a44-b73e-34b7-a95e-5683f0f2712f,Lynell252 Toy286,F,GENERAL PRACTICE,63 OAKCREST AVE,MIDDLE ISLAND,NY,119531415,40.890621100000004,-72.96661665959383,1,0
a8a86a87-136b-399c-aff9-acdb8eaaddd5,83c2efb0-9cf1-37de-92d4-ff284ab14eb3,Verda448 Wilkinson796,F,GENERAL PRACTICE,15 S MAIN ST,JAMESTOWN,NY,147016626,42.0939374,-79.2373172,73,0
2317f134-ef88-3d85-a9c9-b89645a77e1d,d4c1c22b-4b1a-33b1-aa75-ef305fda6094,Bobbie849 Glover433,F,GENERAL PRACTICE,212 E 106TH ST,NEW YORK,NY,100294007,40.790916100000004,-73.9441760467652,51,0
14dc1726-4070-326b-8bd3-0782357c3007,3026684a-8ca9-30a2-94f7-5eeefe60da09,Santo387 Schumm995,M,GENERAL PRACTICE,4499 MANHATTAN COLLEGE PARKWAY,BRONX,NY,104713919,40.8901719,-73.9031318,5,0
56c52128-a7f1-37ea-8887-9703577c2eeb,85b02e59-60c1-3792-a981-016604f1f578,Chad48 Weissnat378,M,GENERAL PRACTICE,998 CROOKED HILL ROAD,WEST BRENTWOOD,NY,117171019,40.79335155,-73.28734265732163,151,0
41fa401e-456f-3c9e-b284-67d167402716,490cfd1c-5df2-3f11-ae9d-e3cb2b7afad6,Erich201 Wunsch504,M,GENERAL PRACTICE,299 E RIVER RD,OSWEGO,NY,131266400,43.44615315,-76.49390427835765,78,0
b7a1cb91-701f-3ff6-85fd-a8f07eb13d2b,8400b3bb-2aae-35eb-8bbb-ffc806f51f1c,Natalia964 Valle770,F,GENERAL PRACTICE,707 E MAIN ST,MONTICELLO,NY,127013210,42.852719,-74.979269,11,0
659575d8-19c3-31c0-a6d2-1e7046985521,e72adce7-f01d-3e4d-bb1d-f8d656ffe589,Katelin466 Schumm995,F,GENERAL PRACTICE,945 E HENRIETTA RD,ROCHESTER,NY,146231419,43.1015265,-77.6154489,61,0
18d12742-5b1a-3bf9-9c2c-cd34e850c513,689ee1d2-9336-39b4-8cd8-32c2ad8753c3,Charleen536 Quitzon246,F,GENERAL PRACTICE,1349 BROADWAY,NEW YORK,NY,100401069,42.6753678,-73.7359234,32,0
f0c68201-494e-3aa8-9ccc-dc0bc6ecf390,15b189f5-43f1-3186-9fc0-c34538724eaa,Nikki942 Orn563,F,GENERAL PRACTICE,1036 COMMACK RD,DIX HILLS,NY,117468210,40.797804549999995,-73.29625159742255,57,0
f094cee8-dbd4-3376-8ee1-9fae4a11b6c6,a93ed7e6-8000-381a-82c2-fd681ea028ff,Zelma45 Langosh790,F,GENERAL PRACTICE,11 STOKUM LN,NEW CITY,NY,109563505,41.1448259,-73.9919046,8,0
08a84fca-896b-322e-a67d-869714377fb3,3b9f1a97-58e4-3da9-868d-fe43874058ad,Lorette239 Hauck852,F,GENERAL PRACTICE,10-42 MITCHELL AVENUE,WINDSOR,NY,138654126,42.0759128,-75.640462,7,0
8c38bcd3-1364-3058-80a8-ef45665f156f,8a40f089-84ad-3bfc-9da9-1bdb0195e08b,Elsa29 Hilll811,F,GENERAL PRACTICE,1249 5TH AVENUE,NEW YORK,NY,100294413,40.7937799,-73.9510465,2,0
0faa4f16-d519-3c36-b76e-ba91b7d6f265,8631c5dc-0d3a-3720-9769-af1fb18cc80a,Wendell199 Jacobson885,M,GENERAL PRACTICE,13105 MAIN RD,MATTITUCK,NY,119523214,40.9920307,-72.53368434590723,66,0
cfcffdd6-08a4-32aa-949f-fd4dbfa242cc,126bd56d-a275-3812-abe9-d3abd2f89a80,Dana512 Schuster709,M,GENERAL PRACTICE,565 ABBOTT RD,BUFFALO,NY,142202039,42.8479879,-78.8131723760595,144,0
fdfa9f16-23e7-3dc5-8a81-1d7af1d8c599,2a4b4916-3771-31e8-8f24-d411de4b1c8c,Adrienne302 Jast432,F,GENERAL PRACTICE,279 E 3RD STREET,NEW YORK,NY,100097813,40.6451766,-73.9776179,14,0
58b3ddc8-7ca1-3daa-8274-97226bde4c3b,d27609c6-0171-3d9b-975a-6f3218a84d22,Alec433 Breitenberg711,M,GENERAL PRACTICE,79 CHURCH AVE,BROOKLYN,NY,112182207,40.6427523,-73.9803166,29,0
9fc3dbc8-4907-3d2b-b2e4-820715dda3a6,2a8acf28-5a75-3baf-b337-a8bd695d2878,Bari62 Kohler843,F,GENERAL PRACTICE,1651 ONEIDA STREET,UTICA,NY,135014866,43.0879434,-75.2485777,12,0
8b451fad-70f1-37e6-b167-f0f3d0a4b65a,b6571725-5e14-3c36-b5dd-19d3b38d0d7c,Asha251 Stanton715,F,GENERAL PRACTICE,565 ABBOTT RD,BUFFALO,NY,142202039,42.8479879,-78.8131723760595,3,0
deadbeba-796c-36f0-8e9e-ac894776b29f,f0482f27-c481-3b5c-ba3b-4deed800880d,Cletus494 Paucek755,M,GENERAL PRACTICE,1 TITUS PL,WALTON,NY,138561457,42.1643893,-75.1284362,585,0
